index,x,y,speed,timestamp,interpolation_error,x_GPS,y_GPS
0,120558.7126364244,6432977.242621139,0,2021-03-07 06:00:00,20.95662892634099,120540.06562874334,6432967.678657499
1,120580.09203932274,6432977.84723748,0.999436955057519,2021-03-07 06:01:00,20.535778797852736,120600.54510034226,6432976.005904874
2,120601.4714422211,6432978.451853822,0.999436955057519,2021-03-07 06:01:00,2.615487628234215,120600.54510034226,6432976.005904874
3,120622.85084511944,6432979.056470163,0.999436955057519,2021-03-07 06:01:00,22.513378214937138,120600.54510034226,6432976.005904874
4,120643.06651490486,6432976.8028906435,1.413742118039105,2021-03-07 06:02:00,17.907547350414596,120658.9517483615,6432968.5361131495
5,120663.28218469028,6432974.549311125,1.413742118039105,2021-03-07 06:02:00,7.410211109470842,120658.9517483615,6432968.5361131495
6,120683.4978544757,6432972.295731605,1.413742118039105,2021-03-07 06:02:00,24.832359056294358,120658.9517483615,6432968.5361131495
7,120722.0813023471,6432974.824140055,1.9109218917064255,2021-03-07 06:03:00,47.942366209782364,120769.71510669267,6432969.393563533
8,120760.6647502185,6432977.352548505,1.9109218917064255,2021-03-07 06:03:00,12.052153089548815,120769.71510669267,6432969.393563533
9,120799.24819808989,6432979.880956955,1.9109218917064255,2021-03-07 06:03:00,31.339893239529275,120769.71510669267,6432969.393563533
10,120839.55722956859,6432988.169771177,1.9631974334161642,2021-03-07 06:04:00,46.624866528179204,120885.9763575272,6432992.545012694
11,120879.86626104728,6432996.458585398,1.9631974334161642,2021-03-07 06:04:00,7.2559858259650225,120885.9763575272,6432992.545012694
12,120920.17529252598,6433004.74739962,1.9631974334161642,2021-03-07 06:04:00,36.31067889397285,120885.9763575272,6432992.545012694
13,120956.47270705139,6433015.015070255,1.7280451278076252,2021-03-07 06:05:00,43.69716887771836,120999.9882895605,6433018.994598722
14,120992.7701215768,6433025.28274089,1.7280451278076252,2021-03-07 06:05:00,9.573018383213345,120999.9882895605,6433018.994598722
15,121029.06753610221,6433035.550411525,1.7280451278076252,2021-03-07 06:05:00,33.46188155207672,120999.9882895605,6433018.994598722
16,121050.79325742293,6433055.184412822,1.500016484289833,2021-03-07 06:06:00,28.739140055344485,121077.93282590336,6433064.638617909
17,121072.51897874367,6433074.818414119,1.500016484289833,2021-03-07 06:06:00,11.529873891576619,121077.93282590336,6433064.638617909
18,121094.24470006439,6433094.452415416,1.500016484289833,2021-03-07 06:06:00,33.98440466536676,121077.93282590336,6433064.638617909
19,121102.6934688158,6433124.706072933,1.5437248267116468,2021-03-07 06:07:00,25.320962580738822,121118.0410332453,6433144.845671045
20,121111.14223756724,6433154.959730451,1.5437248267116468,2021-03-07 06:07:00,12.242858305251824,121118.0410332453,6433144.845671045
21,121119.59100631866,6433185.213387968,1.5437248267116468,2021-03-07 06:07:00,40.39746261997577,121118.0410332453,6433144.845671045
22,121117.52393321005,6433219.644917674,1.7317001331563777,2021-03-07 06:08:00,22.09712492799846,121125.9010422475,6433240.092581948
23,121115.45686010142,6433254.076447381,1.7317001331563777,2021-03-07 06:08:00,17.45363667357303,121125.9010422475,6433240.092581948
24,121113.3897869928,6433288.507977087,1.7317001331563777,2021-03-07 06:08:00,50.00581960624964,121125.9010422475,6433240.092581948
25,121099.09986686117,6433327.271369667,2.0233471893159245,2021-03-07 06:09:00,22.617324298115484,121101.8565541311,6433349.720067484
26,121084.80994672953,6433366.034762246,2.0233471893159245,2021-03-07 06:09:00,23.5956794574271,121101.8565541311,6433349.720067484
27,121070.5200265979,6433404.798154825,2.0233471893159245,2021-03-07 06:09:00,63.36855421253109,121101.8565541311,6433349.720067484
28,121046.32646858267,6433445.211074134,2.186543197148229,2021-03-07 06:10:00,20.398242807341063,121039.48473526938,6433464.427707422
29,121022.13291056747,6433485.623993443,2.186543197148229,2021-03-07 06:10:00,27.392852381613153,121039.48473526938,6433464.427707422
30,120997.93935255225,6433526.036912752,2.044661983305658,2021-03-07 06:11:00,58.68430051326663,120979.18441295561,6433581.643561343
31,120982.6997200379,6433565.856701881,2.044661983305658,2021-03-07 06:11:00,16.173506594331787,120979.18441295561,6433581.643561343
32,120967.46008752356,6433605.676491008,2.044661983305658,2021-03-07 06:11:00,26.740260192060465,120979.18441295561,6433581.643561343
33,120952.22045500921,6433645.4962801365,1.6855193857208604,2021-03-07 06:12:00,45.12277784394475,120945.75515636646,6433690.1534743365
34,120945.65297492266,6433679.225768196,1.6855193857208604,2021-03-07 06:12:00,10.928183862458308,120945.75515636646,6433690.1534743365
35,120939.08549483611,6433712.955256255,1.6855193857208604,2021-03-07 06:12:00,23.75722297753694,120945.75515636646,6433690.1534743365
36,120932.51801474956,6433746.684744315,1.3236685079045594,2021-03-07 06:13:00,31.431230697515787,120933.94457387112,6433778.0835849345
37,120929.91737658234,6433769.906619109,1.3236685079045594,2021-03-07 06:13:00,9.114882780939574,120933.94457387112,6433778.0835849345
38,120927.31673841513,6433793.128493904,1.3236685079045594,2021-03-07 06:13:00,16.44011827016881,120933.94457387112,6433778.0835849345
39,120924.71610024791,6433816.350368698,1.1969168506970225,2021-03-07 06:14:00,34.07318530979953,120936.98480358988,6433848.138115952
40,120930.63662778596,6433841.588157446,1.1969168506970225,2021-03-07 06:14:00,9.121474248352005,120936.98480358988,6433848.138115952
41,120936.55715532402,6433866.825946194,1.1969168506970225,2021-03-07 06:14:00,18.692722707122563,120936.98480358988,6433848.138115952
42,120942.47768286207,6433892.063734942,1.2227845623147335,2021-03-07 06:15:00,30.71724787621713,120957.9678294796,6433918.58928253
43,120953.73336949245,6433913.197234223,1.2227845623147335,2021-03-07 06:15:00,6.856007317334913,120957.9678294796,6433918.58928253
44,120964.98905612284,6433934.330733503,1.2227845623147335,2021-03-07 06:15:00,17.236325081248598,120957.9678294796,6433918.58928253
45,120976.24474275322,6433955.464232784,1.210313047030372,2021-03-07 06:16:00,32.85733816029522,120998.74353378724,6433979.410194301
46,120988.78666718598,6433973.763843461,1.210313047030372,2021-03-07 06:16:00,11.446417357624796,120998.74353378724,6433979.410194301
47,121001.32859161875,6433992.063454139,1.210313047030372,2021-03-07 06:16:00,12.914623824182543,120998.74353378724,6433979.410194301
48,121013.87051605151,6434010.363064816,1.210313047030372,2021-03-07 06:16:00,34.45149903200975,120998.74353378724,6433979.410194301
49,121028.81633390857,6434030.470749558,1.3069716916797585,2021-03-07 06:17:00,17.106856834748267,121045.520075628,6434034.162573407
50,121043.76215176562,6434050.578434299,1.3069716916797585,2021-03-07 06:17:00,16.509717899158588,121045.520075628,6434034.162573407
51,121058.70796962269,6434070.6861190405,1.3069716916797585,2021-03-07 06:17:00,38.831558475371104,121045.520075628,6434034.162573407
52,121067.58807283927,6434091.495274632,1.508686975485886,2021-03-07 06:18:00,23.923447523757112,121081.42026531899,6434111.014541848
53,121076.46817605583,6434112.304430225,1.508686975485886,2021-03-07 06:18:00,5.11732352857974,121081.42026531899,6434111.014541848
54,121085.34827927241,6434133.113585817,1.508686975485886,2021-03-07 06:18:00,22.445423541670117,121081.42026531899,6434111.014541848
55,121093.28923721095,6434163.063195388,1.6092447043450837,2021-03-07 06:19:00,43.52241230957037,121112.76608207461,6434201.984306464
56,121101.23019514947,6434193.012804959,1.6092447043450837,2021-03-07 06:19:00,14.613847077473485,121112.76608207461,6434201.984306464
57,121109.17115308801,6434222.96241453,1.6092447043450837,2021-03-07 06:19:00,21.28390313013747,121112.76608207461,6434201.984306464
58,121121.74300945895,6434255.617028389,1.617624039391966,2021-03-07 06:20:00,43.43416723833081,121140.34047462206,6434294.868285352
59,121134.31486582987,6434288.271642248,1.617624039391966,2021-03-07 06:20:00,8.934408853467556,121140.34047462206,6434294.868285352
60,121146.88672220081,6434320.926256107,1.617624039391966,2021-03-07 06:20:00,26.86766080663549,121140.34047462206,6434294.868285352
61,121160.78339859322,6434354.724653962,1.7104094080472214,2021-03-07 06:21:00,34.36993316286877,121177.7999266088,6434384.58650387
62,121174.68007498563,6434388.523051818,1.7104094080472214,2021-03-07 06:21:00,5.02293578476325,121177.7999266088,6434384.58650387
63,121188.57675137804,6434422.321449673,1.7104094080472214,2021-03-07 06:21:00,39.243675756209605,121177.7999266088,6434384.58650387
64,121204.98859526367,6434457.109635059,1.7370591684735104,2021-03-07 06:22:00,30.7694038362211,121211.85288811618,6434487.103596052
65,121221.40043914928,6434491.897820445,1.7370591684735104,2021-03-07 06:22:00,10.683647235682136,121211.85288811618,6434487.103596052
