index,x,y,speed,timestamp,interpolation_error,x_GPS,y_GPS
0,120558.7126364244,6432977.242621139,2.088669529003552,2021-03-07 06:44:00,63.28125062701869,120615.73563268199,6433004.681545657
1,120580.09203932274,6432977.84723748,2.088669529003552,2021-03-07 06:44:00,44.61553365039838,120615.73563268199,6433004.681545657
2,120601.4714422211,6432978.451853822,2.088669529003552,2021-03-07 06:44:00,29.85739210430009,120615.73563268199,6433004.681545657
3,120622.85084511944,6432979.056470163,2.088669529003552,2021-03-07 06:44:00,26.594562265623374,120615.73563268199,6433004.681545657
4,120643.06651490486,6432976.8028906435,2.088669529003552,2021-03-07 06:44:00,39.040959625109075,120615.73563268199,6433004.681545657
5,120663.28218469028,6432974.549311125,2.088669529003552,2021-03-07 06:44:00,56.290551301192295,120615.73563268199,6433004.681545657
6,120683.4978544757,6432972.295731605,2.1949465887719595,2021-03-07 06:45:00,55.34529735008293,120737.49610305138,6432984.432085651
7,120722.0813023471,6432974.824140055,2.1949465887719595,2021-03-07 06:45:00,18.163939532103115,120737.49610305138,6432984.432085651
8,120760.6647502185,6432977.352548505,2.1949465887719595,2021-03-07 06:45:00,24.226144095848863,120737.49610305138,6432984.432085651
9,120799.24819808989,6432979.880956955,2.1949465887719595,2021-03-07 06:45:00,61.91957698539211,120737.49610305138,6432984.432085651
10,120839.55722956859,6432988.169771177,2.2586913406296505,2021-03-07 06:46:00,40.45827213116555,120875.74361577172,6433006.2644454595
11,120879.86626104728,6432996.458585398,2.2586913406296505,2021-03-07 06:46:00,10.637250378173366,120875.74361577172,6433006.2644454595
12,120920.17529252598,6433004.74739962,2.2586913406296505,2021-03-07 06:46:00,44.457567716587604,120875.74361577172,6433006.2644454595
13,120956.47270705139,6433015.015070255,1.8943510082879234,2021-03-07 06:47:00,54.64457948261181,120999.97634627465,6433048.082628997
14,120992.7701215768,6433025.28274089,1.8943510082879234,2021-03-07 06:47:00,23.911599111880903,120999.97634627465,6433048.082628997
15,121029.06753610221,6433035.550411525,1.8943510082879234,2021-03-07 06:47:00,31.67576045409955,120999.97634627465,6433048.082628997
16,121050.79325742293,6433055.184412822,1.8943510082879234,2021-03-07 06:47:00,51.31075708027508,120999.97634627465,6433048.082628997
17,121072.51897874367,6433074.818414119,1.5553780469996188,2021-03-07 06:48:00,34.962485622635675,121073.85883845831,6433109.755216733
18,121094.24470006439,6433094.452415416,1.5553780469996188,2021-03-07 06:48:00,25.490372330695926,121073.85883845831,6433109.755216733
19,121102.6934688158,6433124.706072933,1.5553780469996188,2021-03-07 06:48:00,32.480209497153176,121073.85883845831,6433109.755216733
20,121111.14223756724,6433154.959730451,1.5982770880387789,2021-03-07 06:49:00,46.53927005269758,121093.46175133724,6433198.0097486125
21,121119.59100631866,6433185.213387968,1.5982770880387789,2021-03-07 06:49:00,29.094412034421655,121093.46175133724,6433198.0097486125
22,121117.52393321005,6433219.644917674,1.5982770880387789,2021-03-07 06:49:00,32.358447688575346,121093.46175133724,6433198.0097486125
23,121115.45686010142,6433254.076447381,1.5982770880387789,2021-03-07 06:49:00,60.22673426568639,121093.46175133724,6433198.0097486125
24,121113.3897869928,6433288.507977087,1.9228333004249052,2021-03-07 06:50:00,47.61440445943924,121066.32129816904,6433295.697474418
25,121099.09986686117,6433327.271369667,1.9228333004249052,2021-03-07 06:50:00,45.51203606380484,121066.32129816904,6433295.697474418
26,121084.80994672953,6433366.034762246,1.9228333004249052,2021-03-07 06:50:00,72.72664012936897,121066.32129816904,6433295.697474418
27,121070.5200265979,6433404.798154825,2.240884473896572,2021-03-07 06:51:00,64.34919023206062,121006.40979615532,6433410.33860933
28,121046.32646858267,6433445.211074134,2.240884473896572,2021-03-07 06:51:00,53.004052101488654,121006.40979615532,6433410.33860933
29,121022.13291056747,6433485.623993443,2.240884473896572,2021-03-07 06:51:00,76.9097223233497,121006.40979615532,6433410.33860933
30,120997.93935255225,6433526.036912752,2.163821285228749,2021-03-07 06:52:00,62.728073857051946,120935.36715189756,6433530.456296764
31,120982.6997200379,6433565.856701881,2.163821285228749,2021-03-07 06:52:00,59.10635066694089,120935.36715189756,6433530.456296764
32,120967.46008752356,6433605.676491008,1.916906713622231,2021-03-07 06:53:00,80.10769860440756,120897.31982484946,6433644.375159302
33,120952.22045500921,6433645.4962801365,1.916906713622231,2021-03-07 06:53:00,54.9120761205057,120897.31982484946,6433644.375159302
34,120945.65297492266,6433679.225768196,1.916906713622231,2021-03-07 06:53:00,59.58740081865577,120897.31982484946,6433644.375159302
35,120939.08549483611,6433712.955256255,1.9042378311156904,2021-03-07 06:54:00,57.00266836267255,120899.81331749097,6433754.271116249
36,120932.51801474956,6433746.684744315,1.9042378311156904,2021-03-07 06:54:00,33.5730585722699,120899.81331749097,6433754.271116249
37,120929.91737658234,6433769.906619109,1.9042378311156904,2021-03-07 06:54:00,33.922313061754856,120899.81331749097,6433754.271116249
38,120927.31673841513,6433793.128493904,1.9042378311156904,2021-03-07 06:54:00,47.60602861765251,120899.81331749097,6433754.271116249
39,120924.71610024791,6433816.350368698,1.9178789378086278,2021-03-07 06:55:00,52.9693579842041,120929.35835217398,6433869.115910317
40,120930.63662778596,6433841.588157446,1.9178789378086278,2021-03-07 06:55:00,27.557415819524635,120929.35835217398,6433869.115910317
41,120936.55715532402,6433866.825946194,1.9178789378086278,2021-03-07 06:55:00,7.554250623074601,120929.35835217398,6433869.115910317
42,120942.47768286207,6433892.063734942,1.9178789378086278,2021-03-07 06:55:00,26.433302720940414,120929.35835217398,6433869.115910317
43,120953.73336949245,6433913.197234223,1.9178789378086278,2021-03-07 06:55:00,50.37166452052043,120929.35835217398,6433869.115910317
44,120964.98905612284,6433934.330733503,1.8809554964472601,2021-03-07 06:56:00,37.24827862083558,120983.1044647188,6433966.877103986
45,120976.24474275322,6433955.464232784,1.8809554964472601,2021-03-07 06:56:00,13.315758128204466,120983.1044647188,6433966.877103986
46,120988.78666718598,6433973.763843461,1.8809554964472601,2021-03-07 06:56:00,8.928303616632537,120983.1044647188,6433966.877103986
47,121001.32859161875,6433992.063454139,1.8809554964472601,2021-03-07 06:56:00,31.088117268279795,120983.1044647188,6433966.877103986
48,121013.87051605151,6434010.363064816,1.8809554964472601,2021-03-07 06:56:00,53.26892812809106,120983.1044647188,6433966.877103986
49,121028.81633390857,6434030.470749558,1.8904196178789026,2021-03-07 06:57:00,36.345169340467514,121043.65161493656,6434063.650348278
50,121043.76215176562,6434050.578434299,1.8904196178789026,2021-03-07 06:57:00,13.07238132343831,121043.65161493656,6434063.650348278
