index,x,y,speed,timestamp,interpolation_error,x_GPS,y_GPS
0,120558.7126364244,6432977.242621139,1.7116013143411266,2021-03-07 07:32:00,39.50124225607678,120597.49160030569,6432984.761936272
1,120580.09203932274,6432977.84723748,1.7116013143411266,2021-03-07 07:32:00,18.723188344375853,120597.49160030569,6432984.761936272
2,120601.4714422211,6432978.451853822,1.7116013143411266,2021-03-07 07:32:00,7.460313813247157,120597.49160030569,6432984.761936272
3,120622.85084511944,6432979.056470163,1.7116013143411266,2021-03-07 07:32:00,25.993146039634237,120597.49160030569,6432984.761936272
4,120643.06651490486,6432976.8028906435,1.7116013143411266,2021-03-07 07:32:00,46.264665221222444,120597.49160030569,6432984.761936272
5,120663.28218469028,6432974.549311125,1.7625127011129433,2021-03-07 07:33:00,39.202779724127396,120700.64045050666,6432962.665796775
6,120683.4978544757,6432972.295731605,1.7625127011129433,2021-03-07 07:33:00,19.662254283374505,120700.64045050666,6432962.665796775
7,120722.0813023471,6432974.824140055,1.7625127011129433,2021-03-07 07:33:00,24.64823399254948,120700.64045050666,6432962.665796775
8,120760.6647502185,6432977.352548505,1.7759863828779676,2021-03-07 07:34:00,45.42016249334765,120805.99350042963,6432974.472346217
9,120799.24819808989,6432979.880956955,1.7759863828779676,2021-03-07 07:34:00,8.645933944255571,120805.99350042963,6432974.472346217
10,120839.55722956859,6432988.169771177,1.7759863828779676,2021-03-07 07:34:00,36.251115351551135,120805.99350042963,6432974.472346217
11,120879.86626104728,6432996.458585398,1.7858080404858034,2021-03-07 07:35:00,32.382915441750264,120911.8017222397,6432991.093929684
12,120920.17529252598,6433004.74739962,1.7858080404858034,2021-03-07 07:35:00,16.016676329133013,120911.8017222397,6432991.093929684
13,120956.47270705139,6433015.015070255,1.7858080404858034,2021-03-07 07:35:00,50.672653870402044,120911.8017222397,6432991.093929684
14,120992.7701215768,6433025.28274089,1.6352387733383948,2021-03-07 07:36:00,25.89218351856744,121016.37447749886,6433014.641333612
15,121029.06753610221,6433035.550411525,1.6352387733383948,2021-03-07 07:36:00,24.46023867220138,121016.37447749886,6433014.641333612
16,121050.79325742293,6433055.184412822,1.4617747710795712,2021-03-07 07:37:00,42.36889331407076,121092.86193299023,6433060.219257077
17,121072.51897874367,6433074.818414119,1.4617747710795712,2021-03-07 07:37:00,25.0393924409284,121092.86193299023,6433060.219257077
18,121094.24470006439,6433094.452415416,1.4617747710795712,2021-03-07 07:37:00,34.261073751879934,121092.86193299023,6433060.219257077
19,121102.6934688158,6433124.706072933,1.3655220582722445,2021-03-07 07:38:00,34.0197707171251,121134.89566338847,6433135.677101342
20,121111.14223756724,6433154.959730451,1.3655220582722445,2021-03-07 07:38:00,30.594852893897674,121134.89566338847,6433135.677101342
21,121119.59100631866,6433185.213387968,1.4297376564180924,2021-03-07 07:39:00,33.250811196953535,121137.67844894939,6433213.1142995
22,121117.52393321005,6433219.644917674,1.4297376564180924,2021-03-07 07:39:00,21.18616242791388,121137.67844894939,6433213.1142995
23,121115.45686010142,6433254.076447381,1.4297376564180924,2021-03-07 07:39:00,46.60146531923116,121137.67844894939,6433213.1142995
24,121113.3897869928,6433288.507977087,1.8018343645661141,2021-03-07 07:40:00,20.06959981488794,121095.24395496541,6433297.082218556
25,121099.09986686117,6433327.271369667,1.8018343645661141,2021-03-07 07:40:00,30.43440325280324,121095.24395496541,6433297.082218556
26,121084.80994672953,6433366.034762246,1.8018343645661141,2021-03-07 07:40:00,69.73752081318791,121095.24395496541,6433297.082218556
27,121070.5200265979,6433404.798154825,2.0313496278354126,2021-03-07 07:41:00,51.285966966291134,121020.46040822964,6433393.649835827
28,121046.32646858267,6433445.211074134,2.0313496278354126,2021-03-07 07:41:00,57.68547801648164,121020.46040822964,6433393.649835827
29,121022.13291056747,6433485.623993443,1.988507528826094,2021-03-07 07:42:00,69.58454807806743,120953.17857192611,6433494.967895934
30,120997.93935255225,6433526.036912752,1.988507528826094,2021-03-07 07:42:00,54.4867992113286,120953.17857192611,6433494.967895934
31,120982.6997200379,6433565.856701881,1.988507528826094,2021-03-07 07:42:00,76.7901100034065,120953.17857192611,6433494.967895934
32,120967.46008752356,6433605.676491008,1.826448115755539,2021-03-07 07:43:00,64.693992286841,120902.96236381246,6433600.640989633
33,120952.22045500921,6433645.4962801365,1.826448115755539,2021-03-07 07:43:00,66.62099244590806,120902.96236381246,6433600.640989633
34,120945.65297492266,6433679.225768196,1.6122377818051539,2021-03-07 07:44:00,64.14196710535393,120885.4296204495,6433701.30153591
35,120939.08549483611,6433712.955256255,1.6122377818051539,2021-03-07 07:44:00,54.90684888134314,120885.4296204495,6433701.30153591
36,120932.51801474956,6433746.684744315,1.4187278272762673,2021-03-07 07:45:00,56.15489601213081,120898.82202478035,6433791.606371691
37,120929.91737658234,6433769.906619109,1.4187278272762673,2021-03-07 07:45:00,37.91833548323684,120898.82202478035,6433791.606371691
38,120927.31673841513,6433793.128493904,1.4187278272762673,2021-03-07 07:45:00,28.53533881274698,120898.82202478035,6433791.606371691
39,120924.71610024791,6433816.350368698,1.4187278272762673,2021-03-07 07:45:00,35.81575815456059,120898.82202478035,6433791.606371691
40,120930.63662778596,6433841.588157446,1.3082156593890386,2021-03-07 07:46:00,21.325113504133324,120932.99574617604,6433862.782378979
41,120936.55715532402,6433866.825946194,1.3082156593890386,2021-03-07 07:46:00,5.3883272861146345,120932.99574617604,6433862.782378979
42,120942.47768286207,6433892.063734942,1.3082156593890386,2021-03-07 07:46:00,30.778319160653037,120932.99574617604,6433862.782378979
43,120953.73336949245,6433913.197234223,1.2560993648376104,2021-03-07 07:47:00,24.15679466770144,120968.67564859796,6433932.178251681
44,120964.98905612284,6433934.330733503,1.2560993648376104,2021-03-07 07:47:00,4.26897435842818,120968.67564859796,6433932.178251681
45,120976.24474275322,6433955.464232784,1.2560993648376104,2021-03-07 07:47:00,24.485262960673346,120968.67564859796,6433932.178251681
46,120988.78666718598,6433973.763843461,1.2743470358223983,2021-03-07 07:48:00,29.755723753351504,121014.62943075926,6433988.5135779325
47,121001.32859161875,6433992.063454139,1.2743470358223983,2021-03-07 07:48:00,13.766406318417184,121014.62943075926,6433988.5135779325
48,121013.87051605151,6434010.363064816,1.2743470358223983,2021-03-07 07:48:00,21.862662889408483,121014.62943075926,6433988.5135779325
49,121028.81633390857,6434030.470749558,1.4622525564614692,2021-03-07 07:49:00,39.93719798581145,121061.21620706111,6434053.820867388
50,121043.76215176562,6434050.578434299,1.4622525564614692,2021-03-07 07:49:00,17.752673561844958,121061.21620706111,6434053.820867388
51,121058.70796962269,6434070.6861190405,1.4622525564614692,2021-03-07 07:49:00,17.05074685645841,121061.21620706111,6434053.820867388
52,121067.58807283927,6434091.495274632,1.4622525564614692,2021-03-07 07:49:00,38.20944431330218,121061.21620706111,6434053.820867388
53,121076.46817605583,6434112.304430225,1.6940090314525742,2021-03-07 07:50:00,37.539243125014586,121101.83664865512,6434139.974547181
54,121085.34827927241,6434133.113585817,1.6940090314525742,2021-03-07 07:50:00,17.858866586295864,121101.83664865512,6434139.974547181
55,121093.28923721095,6434163.063195388,1.6940090314525742,2021-03-07 07:50:00,24.619990219373328,121101.83664865512,6434139.974547181
56,121101.23019514947,6434193.012804959,1.6940090314525742,2021-03-07 07:50:00,53.04172483948183,121101.83664865512,6434139.974547181
57,121109.17115308801,6434222.96241453,1.8202655689953189,2021-03-07 07:51:00,31.033468543080286,121132.33847322362,6434243.61069406
58,121121.74300945895,6434255.617028389,1.8202655689953189,2021-03-07 07:51:00,16.01299211292567,121132.33847322362,6434243.61069406
59,121134.31486582987,6434288.271642248,1.8202655689953189,2021-03-07 07:51:00,44.70465770799768,121132.33847322362,6434243.61069406
60,121146.88672220081,6434320.926256107,1.9090395807842417,2021-03-07 07:52:00,38.2477337353793,121176.9201045646,6434344.609268578
61,121160.78339859322,6434354.724653962,1.9090395807842417,2021-03-07 07:52:00,19.045059755214616,121176.9201045646,6434344.609268578
62,121174.68007498563,6434388.523051818,1.9090395807842417,2021-03-07 07:52:00,43.9708777598988,121176.9201045646,6434344.609268578
63,121188.57675137804,6434422.321449673,1.9376043814581903,2021-03-07 07:53:00,46.483684318914364,121222.35899841021,6434454.250945336
64,121204.98859526367,6434457.109635059,1.9376043814581903,2021-03-07 07:53:00,17.604062383542566,121222.35899841021,6434454.250945336
65,121221.40043914928,6434491.897820445,1.9376043814581903,2021-03-07 07:53:00,37.659076479630606,121222.35899841021,6434454.250945336
66,121237.8122830349,6434526.686005831,1.8743931021958933,2021-03-07 07:54:00,50.696977328037306,121282.28244370967,6434551.029142846
67,121263.13426037396,6434553.184204421,1.8743931021958933,2021-03-07 07:54:00,19.26907406827102,121282.28244370967,6434551.029142846
68,121288.456237713,6434579.682403012,1.8743931021958933,2021-03-07 07:54:00,29.310835036315332,121282.28244370967,6434551.029142846
69,121313.77821505207,6434606.180601602,1.9393796904730782,2021-03-07 07:55:00,54.066584895648724,121363.9347067371,6434626.367774365
70,121349.93098311771,6434626.785633998,1.9393796904730782,2021-03-07 07:55:00,14.009956526753133,121363.9347067371,6434626.367774365
71,121386.08375118335,6434647.3906663945,1.9393796904730782,2021-03-07 07:55:00,30.53755326127707,121363.9347067371,6434626.367774365
72,121422.236519249,6434667.99569879,2.03233681458957,2021-03-07 07:56:00,51.83419561549671,121472.20324539502,6434681.783741195
73,121464.89041581412,6434682.047668866,2.03233681458957,2021-03-07 07:56:00,7.317590743877023,121472.20324539502,6434681.783741195
74,121507.54431237924,6434696.099638942,2.03233681458957,2021-03-07 07:56:00,38.13051198034865,121472.20324539502,6434681.783741195
75,121550.19820894436,6434710.1516090175,2.112451435208162,2021-03-07 07:57:00,39.40855600267777,121588.44459075337,6434719.651533477
76,121596.65582082329,6434720.663170789,2.112451435208162,2021-03-07 07:57:00,8.273313079592887,121588.44459075337,6434719.651533477
77,121643.11343270223,6434731.174732561,2.112451435208162,2021-03-07 07:57:00,55.87008499335123,121588.44459075337,6434719.651533477
78,121689.57104458116,6434741.686294333,2.2043544923283545,2021-03-07 07:58:00,28.285047022066045,121717.85539911008,6434741.4883703
79,121736.49975272815,6434752.153964799,2.2043544923283545,2021-03-07 07:58:00,21.47945129292023,121717.85539911008,6434741.4883703
80,121783.42846087516,6434762.621635266,2.2385026330249826,2021-03-07 07:59:00,64.83130242575768,121847.54355710051,6434772.231641001
81,121830.35716902216,6434773.0893057315,2.2385026330249826,2021-03-07 07:59:00,17.207775102243826,121847.54355710051,6434772.231641001
82,121876.54672048938,6434786.877667565,2.2385026330249826,2021-03-07 07:59:00,32.49137702021941,121847.54355710051,6434772.231641001
